-3.52E+02
-4.15E+02
-4.69E+02
-3.61E+02
-4.33E+02
-4.69E+02
-4.06E+02
-4.15E+02
-4.60E+02
-3.34E+02
-3.34E+02
-3.79E+02
-3.34E+02
-4.60E+02
-4.06E+02
-4.60E+02
-3.52E+02
-4.15E+02
-3.34E+02
-3.79E+02
-4.87E+02
-4.33E+02
-4.33E+02
-4.51E+02
-3.88E+02
-4.42E+02
-3.88E+02
-3.79E+02
-3.97E+02
-3.43E+02
-3.25E+02
-2.69E+02
-3.88E+02
-3.07E+02
-3.25E+02
-4.33E+02
-3.88E+02
-3.88E+02
-4.15E+02
-4.51E+02
-4.33E+02
-3.97E+02
-3.79E+02
-4.06E+02
-4.06E+02
-3.52E+02
-3.97E+02
-4.15E+02
-4.24E+02
-3.34E+02
-4.33E+02
-3.34E+02
-5.05E+02
-4.60E+02
-3.79E+02
-3.79E+02
-3.88E+02
-3.88E+02
-3.79E+02
-3.97E+02
-4.15E+02
-3.79E+02
-3.97E+02
-4.06E+02
-4.24E+02
-4.24E+02
-4.15E+02
-3.88E+02
-4.15E+02
-3.88E+02
-4.24E+02
-3.70E+02
-4.33E+02
-3.88E+02
-3.43E+02
-3.52E+02
-4.42E+02
-3.97E+02
-4.60E+02
-3.34E+02
-3.88E+02
-4.06E+02
-4.06E+02
-3.88E+02
-3.61E+02
-3.52E+02
-3.25E+02
-3.70E+02
-3.34E+02
-4.15E+02
-4.42E+02
-4.51E+02
-4.42E+02
-4.06E+02
-3.79E+02
-3.70E+02
-4.06E+02
-3.70E+02
-3.70E+02
-4.33E+02
-3.97E+02
-3.70E+02
-4.06E+02
-3.70E+02
-3.52E+02
-4.51E+02
-4.42E+02
-3.79E+02
-3.61E+02
-3.07E+02
-4.60E+02
-4.51E+02
-3.88E+02
-3.97E+02
-3.61E+02
-3.25E+02
-4.24E+02
-3.70E+02
-4.42E+02
-3.34E+02
-3.79E+02
-4.51E+02
-4.06E+02
-3.88E+02
-4.42E+02
-3.43E+02
-3.97E+02
-4.06E+02
-3.97E+02
-4.15E+02
-4.33E+02
-3.43E+02
-4.87E+02
-3.70E+02
-8.50E+01
-4.06E+02
-3.88E+02
-3.70E+02
-3.61E+02
-3.61E+02
-3.34E+02
-4.33E+02
-3.07E+02
-3.61E+02
-2.71E+02
-4.06E+02
-3.79E+02
-4.51E+02
-3.97E+02
-4.51E+02
-3.70E+02
-4.69E+02
-3.25E+02
-3.61E+02
-3.79E+02
-3.43E+02
-4.51E+02
-3.79E+02
-4.24E+02
-3.61E+02
-3.52E+02
-3.52E+02
-3.88E+02
-4.15E+02
-4.87E+02
-3.88E+02
-4.15E+02
-4.15E+02
-3.97E+02
-3.97E+02
-4.24E+02
-2.98E+02
-3.88E+02
-3.79E+02
-4.51E+02
-4.78E+02
-3.70E+02
-2.89E+02
-3.25E+02
-3.97E+02
-4.06E+02
-3.88E+02
-3.88E+02
-4.33E+02
-4.15E+02
-3.61E+02
-4.69E+02
-3.70E+02
-4.60E+02
-4.06E+02
-3.75E+02
-3.16E+02
-3.07E+02
-3.70E+02
-4.33E+02
-4.33E+02
-4.33E+02
-3.70E+02
-3.03E+02
-3.70E+02
-3.88E+02
-3.70E+02
-3.43E+02
-4.06E+02
-4.24E+02
-3.34E+02
-4.15E+02
-3.43E+02
-3.61E+02
-4.42E+02
-1.45E+02
-3.70E+02
-4.15E+02
-3.70E+02
-4.69E+02
-3.61E+02
-4.33E+02
-4.15E+02
-3.16E+02
-3.70E+02
-2.98E+02
-2.98E+02
-3.97E+02
-3.43E+02
-3.52E+02
-3.70E+02
-4.15E+02
-4.24E+02
-3.70E+02
-4.42E+02
-4.15E+02
-4.78E+02
-3.52E+02
-3.34E+02
-3.79E+02
-4.60E+02
-4.51E+02
-4.24E+02
-4.15E+02
-3.34E+02
-3.16E+02
-3.61E+02
-3.97E+02
-3.79E+02
-3.61E+02
-4.24E+02
-4.15E+02
-3.52E+02
-3.52E+02
-4.24E+02
-3.88E+02
-3.61E+02
-4.15E+02
-4.33E+02
-4.42E+02
-3.97E+02
-3.61E+02
-4.69E+02
-4.15E+02
-3.88E+02
-3.70E+02
-3.61E+02
-4.96E+02
-3.97E+02
-3.43E+02
-4.06E+02
-4.06E+02
-4.24E+02
-3.88E+02
-4.15E+02
-3.43E+02
-3.97E+02
-5.05E+02
-4.06E+02
-3.88E+02
-3.88E+02
-4.24E+02
-3.34E+02
